time,G1-WT,G2-WT,G3-WT,H1-dPHZ,H2-dPHZ,H3-dPHZ
14.658056,2.570964413191298,2.57246254081232,2.603415638289333,2.587905889260147,2.5897862806084757,2.5941059417529924
14.741389,2.57246254081232,2.5769435042473563,2.607760322893344,2.590738752344451,2.5897862806084757,2.5969753841809453
14.824722,2.582887058148204,2.5769435042473563,2.6092043664655775,2.5935636129800055,2.5955416921790966,2.5941059417529924
14.908056,2.5769435042473563,2.582887058148204,2.6135240276100937,2.597785997859854,2.5955416921790966,2.5984070236523826
14.991389,2.578432707798824,2.5814044781879812,2.614959778036198,2.597785997859854,2.5998366164619773,2.6026896854443837
15.074722,2.579919696920402,2.579919696920402,2.6163934700380467,2.601990629141886,2.5984070236523826,2.5984070236523826
15.158056,2.5902671654458267,2.58732165521607,2.6206822543102644,2.601990629141886,2.6012641684531626,2.6041131732292375
15.241389,2.58732165521607,2.5887954948343705,2.6206822543102644,2.6047839270474986,2.6026896854443837,2.6026896854443837
15.324722,2.5917366734251868,2.58732165521607,2.6235312590863393,2.607569444168925,2.605534637576615,2.605534637576615
15.408056,2.5887954948343705,2.5946692268464644,2.6263721700879428,2.6089592984579792,2.605534637576615,2.608371518911815
15.491389,2.5902671654458267,2.5946692268464644,2.629205033172247,2.6103472237328273,2.6097869473151456,2.6097869473151456
15.574722,2.5917366734251868,2.5990519950015596,2.630618460969394,2.6117332253407044,2.6097869473151456,2.6097869473151456
15.658056,2.5932040251191366,2.600508659498024,2.646035724996721,2.613117308606643,2.6126118079507004,2.614021251453934
15.741389,2.596132284898225,2.603415638289333,2.6376557876899702,2.615879741302553,2.6126118079507004,2.6182377018328684
15.824722,2.596132284898225,2.6048659648669794,2.6404569099696817,2.6186345639813973,2.6126118079507004,2.6182377018328684
15.908056,2.5975932055379,2.6048659648669794,2.64185453423632,2.6172581012726743,2.614021251453934,2.6349279362732476
15.991389,2.5990519950015596,2.6092043664655775,2.6446439363238983,2.620009134644564,2.614021251453934,2.629395418703522
16.074722,2.5975932055379,2.6135240276100937,2.64185453423632,2.6213818184565363,2.6168341928305483,2.6266176391396194
16.158056,2.5990519950015596,2.614959778036198,2.64185453423632,2.620009134644564,2.6168341928305483,2.629395418703522
16.241389,2.600508659498024,2.6163934700380467,2.6446439363238983,2.6213818184565363,2.6154287112218135,2.633547673804289
16.324722,2.600508659498024,2.6206822543102644,2.646035724996721,2.622752620590315,2.614021251453934,2.629395418703522
16.408056,2.5975932055379,2.6263721700879428,2.646035724996721,2.6254886004091897,2.6154287112218135,2.6321655035773373
16.491389,2.600508659498024,2.627789604768916,2.647425579285775,2.6254886004091897,2.6154287112218135,2.6321655035773373
16.574722,2.596132284898225,2.624952723433717,2.6488135045606236,2.6241215461976566,2.6168341928305483,2.633547673804289
16.658056,2.601963205209018,2.624952723433717,2.654346022130349,2.622752620590315,2.6168341928305483,2.633547673804289
16.741389,2.603415638289333,2.6263721700879428,2.647425579285775,2.622752620590315,2.619639243758157,2.6349279362732476
16.824722,2.6048659648669794,2.630618460969394,2.651583589434439,2.6241215461976566,2.6210388241125804,2.6363062962433688
16.908056,2.6048659648669794,2.629205033172247,2.651583589434439,2.622752620590315,2.622436448379218,2.6349279362732476
16.991389,2.600508659498024,2.6320298938078017,2.6529657596613907,2.622752620590315,2.622436448379218,2.633547673804289
17.074722,2.6106463277824785,2.629205033172247,2.668044866488511,2.6254886004091897,2.623832122018193,2.637682758952092
17.158056,2.606314191043344,2.6320298938078017,2.651583589434439,2.6213818184565363,2.623832122018193,2.637682758952092
17.241389,2.600508659498024,2.6320298938078017,2.6571008448091935,2.637708711743965,2.625225850466797,2.6404300134272307
17.324722,2.6048659648669794,2.633439337311035,2.6571008448091935,2.6282171150623936,2.6280074934286737,2.6418008155610093
17.408056,2.6092043664655775,2.633439337311035,2.651583589434439,2.6213818184565363,2.630781420311399,2.6404300134272307
17.491389,2.6092043664655775,2.630618460969394,2.662587827025453,2.622752620590315,2.6266176391396194,2.6404300134272307
17.574722,2.606314191043344,2.630618460969394,2.654346022130349,2.632295978637215,2.623832122018193,2.6404300134272307
17.658056,2.6192547023190786,2.633439337311035,2.6557243821004706,2.633651911048351,2.6266176391396194,2.6418008155610093
17.741389,2.614959778036198,2.633439337311035,2.6571008448091935,2.637708711743965,2.6280074934286737,2.637682758952092
17.824722,2.6235312590863393,2.6376557876899702,2.6557243821004706,2.6282171150623936,2.6266176391396194,2.6404300134272307
17.908056,2.6221077713014855,2.6404569099696817,2.65847541547236,2.6282171150623936,2.6210388241125804,2.6363062962433688
17.991389,2.624952723433717,2.6376557876899702,2.6598480992843325,2.632295978637215,2.622436448379218,2.6404300134272307
18.074722,2.630618460969394,2.6320298938078017,2.661218901418111,2.6268537883345298,2.623832122018193,2.6390573296152584
18.158056,2.6390573296152584,2.6376557876899702,2.6557243821004706,2.632295978637215,2.623832122018193,2.6404300134272307
18.241389,2.6404569099696817,2.6404569099696817,2.6598480992843325,2.6363582726460937,2.623832122018193,2.6363062962433688
18.324722,2.6404569099696817,2.6376557876899702,2.668044866488511,2.629578585660715,2.625225850466797,2.6349279362732476
18.408056,2.6404569099696817,2.63625227868765,2.6598480992843325,2.6172581012726743,2.625225850466797,2.6349279362732476
18.491389,2.6432502078752944,2.6376557876899702,2.6557243821004706,2.6172581012726743,2.623832122018193,2.637682758952092
18.574722,2.6446439363238983,2.6446439363238983,2.65847541547236,2.6430923048274377,2.625225850466797,2.6349279362732476
18.658056,2.6501995061685006,2.64185453423632,2.6557243821004706,2.629578585660715,2.6321655035773373,2.633547673804289
18.741389,2.6488135045606236,2.6446439363238983,2.661218901418111,2.6282171150623936,2.6266176391396194,2.6349279362732476
18.824722,2.6488135045606236,2.647425579285775,2.661218901418111,2.640404131165637,2.623832122018193,2.6363062962433688
18.908056,2.6529657596613907,2.646035724996721,2.663954881236986,2.6213818184565363,2.623832122018193,2.6349279362732476
18.991389,2.6557243821004706,2.6488135045606236,2.66668339589019,2.6186345639813973,2.625225850466797,2.6349279362732476
19.074722,2.6571008448091935,2.651583589434439,2.6761749925717613,2.6268537883345298,2.625225850466797,2.6349279362732476
19.158056,2.6598480992843325,2.6501995061685006,2.788394522410969,2.6241215461976566,2.6210388241125804,2.6349279362732476
19.241389,2.662587827025453,2.6488135045606236,2.6748245534738895,2.633651911048351,2.630781420311399,2.633547673804289
19.324722,2.663954881236986,2.65847541547236,2.673472288223876,2.620009134644564,2.622436448379218,2.6321655035773373
19.408056,2.66668339589019,2.662587827025453,2.6721181918761467,2.6186345639813973,2.6266176391396194,2.6349279362732476
19.491389,2.6694044860045505,2.6598480992843325,2.6748245534738895,2.6254886004091897,2.6266176391396194,2.6349279362732476
19.574722,2.6707622594650107,2.65847541547236,2.6721181918761467,2.620009134644564,2.6363062962433688,2.637682758952092
